id,channel_id,counter_edge_id,from_node_id,to_node_id,balance(millisat),fee_base(millisat),fee_proportional,min_htlc(millisat),timelock
17513,8756,17512,5197,836,461921,0,1,1000,40

17514,8757,17515,808,392,242065,1000,1,1000,40

17515,8757,17514,392,808,660242,100,1,1000,144

17516,8758,17517,836,5684,167719,1000,1,1000,40

17517,8758,17516,5684,836,891389,1000,1,1000,40

17518,8759,17519,543,392,70058,1,200,1000,7

17519,8759,17518,392,543,603383,100,1,1000,144

17520,8760,17521,836,5684,332255,1000,1,1000,40

17521,8760,17520,5684,836,494568,1000,1,1000,40

17522,8761,17523,2108,392,626822,1000,1,1000,144

17523,8761,17522,392,2108,462596,100,1,1000,144

17524,8762,17525,836,2855,855254,1000,1,1000,40

17525,8762,17524,2855,836,136738,0,526,1000,40

17526,8763,17527,1319,392,908993,1000,1,1000,40

17527,8763,17526,392,1319,107603,100,1,1000,144

17528,8764,17529,836,4126,610048,1000,1,1000,40

17529,8764,17528,4126,836,526271,1000,1,1000,40

17530,8765,17531,1945,392,703971,10000,5000,1000,144

17531,8765,17530,392,1945,388101,100,1,1000,144

17532,8766,17533,817,392,931935,1000,1,1000,14

17533,8766,17532,392,817,260579,100,1,0,144

17534,8767,17535,2668,1453,401080,0,0,0,0

17535,8767,17534,1453,2668,559661,1000,1,1000,144

17536,8768,17537,2202,392,276211,0,0,0,0

17537,8768,17536,392,2202,634537,100,1,0,144

17538,8769,17539,1863,392,40060,1,1,1000,144

17539,8769,17538,392,1863,1000984,100,1,1000,144

17540,8770,17541,752,1459,212203,1000,1,1000,40

17541,8770,17540,1459,752,844061,1,100,1000,144

17542,8771,17543,1110,1303,68697,100,100,1,40

17543,8771,17542,1303,1110,708894,1000,100,1000,40

17544,8772,17545,2868,1459,725894,0,0,0,0

17545,8772,17544,1459,2868,233651,1,100,1000,144

17546,8773,17547,1110,392,577527,100,100,1000,40

17547,8773,17546,392,1110,269096,100,1,1000,144

17548,8774,17549,3297,1459,899664,0,0,0,0

17549,8774,17548,1459,3297,48005,1,100,1000,144

17550,8775,17551,1049,392,346774,2000,20,1000,14

17551,8775,17550,392,1049,503340,100,1,0,144

17552,8776,17553,1459,3299,223100,1,100,1000,144

17553,8776,17552,3299,1459,557403,0,0,0,0

17554,8777,17555,676,392,171250,0,1,1000,10

17555,8777,17554,392,676,535892,100,1,1000,144

17556,8778,17557,3327,1459,355273,0,0,0,0

17557,8778,17556,1459,3327,425144,1,100,1000,144

17558,8779,17559,1364,392,128030,1,20,1000,40

17559,8779,17558,392,1364,919315,100,1,1000,144

17560,8780,17561,3343,1459,1103631,0,0,0,0

17561,8780,17560,1459,3343,29109,1,100,1000,144

17562,8781,17563,2681,392,736578,1000,1,1000,40

17563,8781,17562,392,2681,68545,100,1,1000,144

17564,8782,17565,1732,1459,1017381,1000,10,1000,14

17565,8782,17564,1459,1732,29822,1,1,0,144

17566,8783,17567,814,392,16538,1000,1,1000,144

17567,8783,17566,392,814,761144,100,1,1000,144

17568,8784,17569,3601,1459,174607,0,0,0,0

17569,8784,17568,1459,3601,632060,1000,1,1000,40

17570,8785,17571,1182,392,228760,1,100,1000,40

17571,8785,17570,392,1182,1069093,100,1,1,144

17572,8786,17573,1459,1527,286230,1000,1,1000,40

17573,8786,17572,1527,1459,491628,0,0,0,0

17574,8787,17575,2487,1358,36405,1000,1,1000,40

17575,8787,17574,1358,2487,701031,0,0,1000,29

17576,8788,17577,1095,392,736454,1000,1,1000,144

17577,8788,17576,392,1095,260428,100,1,1000,144

17578,8789,17579,1459,4595,207040,1000,1,1000,40

17579,8789,17578,4595,1459,743404,1,1,1,40

17580,8790,17581,764,392,367397,1000,10,1000,14

17581,8790,17580,392,764,455734,100,1,0,144

17582,8791,17583,4490,1459,247313,0,1,1000,10

17583,8791,17582,1459,4490,673629,1000,1,1000,40

17584,8792,17585,2470,2707,317114,0,1000,1000,30

17585,8792,17584,2707,2470,486045,1000,1,1000,40

17586,8793,17587,1308,2443,469471,4,1999,1000,30

17587,8793,17586,2443,1308,584808,1000,1,1000,144

17588,8794,17589,1215,1311,593088,1,1,1000,40

17589,8794,17588,1311,1215,445390,1000,1,1000,40

17590,8795,17591,1453,2691,911171,1000,1,1000,144

17591,8795,17590,2691,1453,182164,0,0,0,0

17592,8796,17593,1215,3298,350601,1,1,1000,40

17593,8796,17592,3298,1215,591766,1000,1,1000,40

17594,8797,17595,916,392,674728,1000,1,1000,144

17595,8797,17594,392,916,761067,100,1,1000,144

17596,8798,17597,1215,4057,265550,1,1,1,40

17597,8798,17596,4057,1215,595759,1000,1,1000,40

17598,8799,17599,1106,392,764815,0,1,1000,144

17599,8799,17598,392,1106,84299,100,1,1000,144

17600,8800,17601,1215,4057,681097,1,1,1,40

17601,8800,17600,4057,1215,479398,1000,1,1000,40

17602,8801,17603,1931,392,360738,1000,100,1000,40

17603,8801,17602,392,1931,826723,100,1,1000,144

17604,8802,17605,1215,4057,510915,1,1,1,40

17605,8802,17604,4057,1215,228194,1000,1,1000,40

17606,8803,17607,1937,392,413544,1000,1,1000,144

17607,8803,17606,392,1937,445552,100,1,1000,144

17608,8804,17609,182,1125,609686,490,10,1000,14

17609,8804,17608,1125,182,97660,1000,1,0,144

17610,8805,17611,2096,1364,647055,334,1,1000,40

17611,8805,17610,1364,2096,134879,1,2,1000,40

17612,8806,17613,2096,392,748183,334,1,1000,40

17613,8806,17612,392,2096,222103,100,1,1000,144

17614,8807,17615,2718,1358,872678,1000,1,1000,144

17615,8807,17614,1358,2718,87949,0,0,1000,29

17616,8808,17617,2684,1302,137635,0,0,0,0

17617,8808,17616,1302,2684,835945,1000,1,1000,40

17618,8809,17619,1369,2698,41286,0,1000,0,30

17619,8809,17618,2698,1369,797740,1000,10,1,30

17620,8810,17621,1206,1358,739127,100,9,1000,144

17621,8810,17620,1358,1206,387855,0,0,1000,29

17622,8811,17623,2468,2001,599775,0,4000,1000,30

17623,8811,17622,2001,2468,621787,1000,1,1000,144

17624,8812,17625,1300,2684,192912,0,4000,1000,30

17625,8812,17624,2684,1300,835266,0,0,0,0

17626,8813,17627,1902,1358,877598,0,0,1000,40

17627,8813,17626,1358,1902,300751,0,0,1000,29

17628,8814,17629,1438,1190,222782,1,19,1000,40

17629,8814,17628,1190,1438,596333,1000,1,1,144

17630,8815,17631,1425,1190,745421,1000,1,1000,40

17631,8815,17630,1190,1425,294164,1000,1,1000,144

17632,8816,17633,2094,1190,681852,0,0,1000,15

17633,8816,17632,1190,2094,240906,1000,1,1000,144

17634,8817,17635,1263,1880,102904,1000,1,1000,144

17635,8817,17634,1880,1263,645611,1000,1,1000,144

17636,8818,17637,1275,2522,230904,1000,1,1000,40

17637,8818,17636,2522,1275,518119,1000,1,1000,144

17638,8819,17639,1988,2522,246199,0,0,0,0

17639,8819,17638,2522,1988,962207,1000,1,1000,144

17640,8820,17641,2522,2010,160223,1000,1,1000,144

17641,8820,17640,2010,2522,498987,1000,1,1000,144

17642,8821,17643,2058,1443,928798,1000,1,1000,144

17643,8821,17642,1443,2058,88754,0,1,1000,144

17644,8822,17645,1374,1426,365849,3,101,1000,144

17645,8822,17644,1426,1374,797166,0,1000,1000,30

17646,8823,17647,797,2718,357220,1000,1,1000,40

17647,8823,17646,2718,797,595976,1000,1,1000,144

17648,8824,17649,1136,1374,504771,200,1999,1000,30

17649,8824,17648,1374,1136,50195,3,101,1000,144

17650,8825,17651,1277,2700,119982,1000,1,1000,144

17651,8825,17650,2700,1277,638115,1000,1,1000,40

17652,8826,17653,1444,1374,938077,0,1000,1000,144

17653,8826,17652,1374,1444,62334,3,101,1000,144

17654,8827,17655,1223,2096,388411,0,1,1000,144

17655,8827,17654,2096,1223,934904,334,1,1000,40

17656,8828,17657,1277,2700,269623,1000,1,1000,144

17657,8828,17656,2700,1277,586111,1000,1,1000,40

17658,8829,17659,836,1386,1046338,1000,1,1000,144

17659,8829,17658,1386,836,17494,4,56,1000,144

17660,8830,17661,1986,1358,6732,1000,1,1000,144

17661,8830,17660,1358,1986,995227,0,0,1000,29

17662,8831,17663,1386,1748,179392,4,56,0,144

17663,8831,17662,1748,1386,885798,1000,10,1000,14

17664,8832,17665,1386,2465,560065,4,56,1000,144

17665,8832,17664,2465,1386,512249,1000,1,1000,40

17666,8833,17667,1424,1374,523065,0,1000,1000,30

17667,8833,17666,1374,1424,256651,3,101,1000,144

17668,8834,17669,2705,2473,140550,0,0,0,0

17669,8834,17668,2473,2705,1060679,0,4000,1000,30

17670,8835,17671,1385,1358,641179,1,1,1000,144

17671,8835,17670,1358,1385,73474,0,0,1000,29

17672,8836,17673,1340,2096,791016,1000,1,1000,144

17673,8836,17672,2096,1340,852407,334,1,1000,40

17674,8837,17675,2311,631,932560,0,0,0,14

17675,8837,17674,631,2311,213016,0,0,0,14

17676,8838,17677,1425,2016,530984,1000,1,1000,40

17677,8838,17676,2016,1425,464459,1000,1,1000,144

17678,8839,17679,2034,2968,407855,849,488,1000,40

17679,8839,17678,2968,2034,567650,1000,1,1000,144

17680,8840,17681,1277,2016,434291,1000,1,1000,144

17681,8840,17680,2016,1277,385218,1000,1,1000,144

17682,8841,17683,1136,2016,583684,60,1999,1000,30

17683,8841,17682,2016,1136,550605,1000,1,1000,144

17684,8842,17685,2494,2695,42357,1000,1,1000,144

17685,8842,17684,2695,2494,618633,0,0,0,0

17686,8843,17687,2016,1442,19258,1000,1,1000,144

17687,8843,17686,1442,2016,1207174,50,1999,1000,30

17688,8844,17689,1148,2016,508455,58,1999,1000,30

17689,8844,17688,2016,1148,641141,1000,1,1000,144

17690,8845,17691,1308,2016,925334,0,4000,1000,30

17691,8845,17690,2016,1308,280116,1000,1,1000,144

17692,8846,17693,2715,1421,538671,0,0,0,0

17693,8846,17692,1421,2715,296969,1,10,1000,40

17694,8847,17695,2708,2716,549460,1000,1,1000,20

17695,8847,17694,2716,2708,584029,1000,1,1000,144

17696,8848,17697,1443,2710,22508,0,1,1000,144

17697,8848,17696,2710,1443,858326,0,0,0,0

17698,8849,17699,2719,1301,779585,0,0,0,0

17699,8849,17698,1301,2719,489887,0,4000,1000,30

17700,8850,17701,2502,2016,585022,420,42,1000,288

17701,8850,17700,2016,2502,248297,1000,1,1000,144

17702,8851,17703,712,1375,380882,1,1,1000,40

17703,8851,17702,1375,712,384856,1000,250,1000,144

17704,8852,17705,1753,1443,626813,0,0,0,0

17705,8852,17704,1443,1753,768550,0,1,1000,144

17706,8853,17707,2096,1264,752492,334,1,1,40

17707,8853,17706,1264,2096,411883,500,10,1000,30

17708,8854,17709,1049,2052,674657,2000,20,1000,14

17709,8854,17708,2052,1049,148034,1000,1,0,40

17710,8855,17711,1465,2001,317655,2000,100,1000,200

17711,8855,17710,2001,1465,484584,1000,1,1000,144

17712,8856,17713,2052,1389,1075071,1000,1,1000,40

17713,8856,17712,1389,2052,113038,30,1999,1000,30

17714,8857,17715,844,392,1072688,1000,1,1000,144

17715,8857,17714,392,844,149788,100,1,1000,144

17716,8858,17717,2447,668,546070,1000,2500,1000,40

17717,8858,17716,668,2447,316435,1000,1,1000,144

17718,8859,17719,668,1358,810677,1000,1,1000,144

17719,8859,17718,1358,668,394541,0,0,1000,29

17720,8860,17721,668,1774,354087,1000,1,1000,144

17721,8860,17720,1774,668,521987,1000,1,1000,144

17722,8861,17723,1302,668,17844,1000,1,1000,40

17723,8861,17722,668,1302,967941,1000,1,1000,144

17724,8862,17725,668,2467,264666,1000,1,1000,144

17725,8862,17724,2467,668,551117,10,1999,1000,30

17726,8863,17727,1425,1414,769864,1000,1,1000,40

17727,8863,17726,1414,1425,307025,5000,3000,1000,288

17728,8864,17729,1453,2125,969217,1000,1,1000,144

17729,8864,17728,2125,1453,149215,1000,1,1000,144

17730,8865,17731,1414,2125,570584,5000,3000,1000,288

17731,8865,17730,2125,1414,285698,1000,1,1000,144

17732,8866,17733,1438,1270,150603,1,19,1000,40

17733,8866,17732,1270,1438,380199,1000,1000,1,30

17734,8867,17735,2716,1358,957119,1000,1,1000,144

17735,8867,17734,1358,2716,87794,0,0,1000,29

17736,8868,17737,1374,2473,283623,3,101,1000,144

17737,8868,17736,2473,1374,572811,200,1999,1000,30

17738,8869,17739,1311,1374,581052,1000,1,1000,40

17739,8869,17738,1374,1311,271068,3,101,1000,144

17740,8870,17741,1374,971,263279,3,101,1,144

17741,8870,17740,971,1374,890664,0,0,1000,144

17742,8871,17743,1374,1442,823589,3,101,1000,144

17743,8871,17742,1442,1374,127093,0,1000,1000,30

17744,8872,17745,1414,1270,366150,5000,3000,1000,288

17745,8872,17744,1270,1414,384843,1000,1000,1000,30

17746,8873,17747,1374,1313,401455,3,101,1000,144

17747,8873,17746,1313,1374,551545,0,1000,1000,30

17748,8874,17749,1374,1732,903606,3,101,0,144

17749,8874,17748,1732,1374,287185,1000,10,1000,14

17750,8875,17751,2017,1116,466831,1,1,1000,35

17751,8875,17750,1116,2017,628902,1000,1,1000,144

17752,8876,17753,2717,1364,784513,1,300,1000,40

17753,8876,17752,1364,2717,318841,1,800,1000,40

17754,8877,17755,2619,1426,562649,1000,1,1000,40

17755,8877,17754,1426,2619,251518,13,1999,1000,30

17756,8878,17757,2619,1264,96722,1000,1,1,40

17757,8878,17756,1264,2619,726219,500,10,1000,30

17758,8879,17759,1425,2125,422608,1000,1,1000,40

17759,8879,17758,2125,1425,586669,1000,1,1000,144

17760,8880,17761,1988,1421,535658,0,0,0,0

17761,8880,17760,1421,1988,505386,1,10,1000,40

17762,8881,17763,1753,2502,403228,0,0,0,0

17763,8881,17762,2502,1753,446972,420,42,1000,288

17764,8882,17765,1455,2707,711381,0,1000,1000,9

17765,8882,17764,2707,1455,339922,1000,1,1000,40

17766,8883,17767,2523,1374,181889,1000,1,1000,144

17767,8883,17766,1374,2523,567518,3,101,1000,144

17768,8884,17769,1884,1425,608044,1000,1,1000,144

17769,8884,17768,1425,1884,182249,1000,1,1000,40

17770,8885,17771,2363,1207,338128,1000,1,1000,144

17771,8885,17770,1207,2363,225876,0,4000,1000,30

17772,8886,17773,1374,2594,573406,3,101,1000,144

17773,8886,17772,2594,1374,578686,1000,1,1000,144

17774,8887,17775,1374,1415,608804,3,101,1000,144

17775,8887,17774,1415,1374,824510,1000,1,1000,40

17776,8888,17777,1386,2708,507116,4,56,1000,144

17777,8888,17776,2708,1386,419843,1000,1,1000,20

17778,8889,17779,1148,170,812287,0,4000,1000,30

17779,8889,17778,170,1148,42330,1000,1,1000,40

17780,8890,17781,170,2468,495293,1000,1,1000,40

17781,8890,17780,2468,170,434294,1679,1999,1000,30

17782,8891,17783,1444,170,453591,0,1000,1000,144

17783,8891,17782,170,1444,636257,1000,1,1000,40

17784,8892,17785,2708,1443,580237,1000,1,1000,20

17785,8892,17784,1443,2708,274685,0,1,1000,144

17786,8893,17787,2707,1443,242770,1000,1,1000,40

17787,8893,17786,1443,2707,919223,0,1,1000,144

17788,8894,17789,2717,392,748636,1000,1,1000,40

17789,8894,17788,392,2717,313701,100,1,1000,144

17790,8895,17791,1453,2734,429071,1000,1,1000,144

17791,8895,17790,2734,1453,478853,0,0,0,0

17792,8896,17793,567,731,156480,1000,100,1000,144

17793,8896,17792,731,567,655926,1000,1,1000,144

17794,8897,17795,1957,1375,729052,0,0,0,0

17795,8897,17794,1375,1957,205848,1000,250,1000,144

17796,8898,17797,1957,2500,387068,0,0,0,0

17797,8898,17796,2500,1957,718341,1000,1,1000,40

17798,8899,17799,1957,1275,378685,0,0,0,0

17799,8899,17798,1275,1957,742886,1000,1,1000,40

17800,8900,17801,1048,1443,548375,166,1,1000,6

17801,8900,17800,1443,1048,283762,0,1,1,144

17802,8901,17803,1148,2052,116248,60,1999,1000,30

17803,8901,17802,2052,1148,1257198,1000,1,1000,40

17804,8902,17805,1438,2487,1372200,1,19,1000,40

17805,8902,17804,2487,1438,131461,1000,1,1,40

17806,8903,17807,2698,1358,490479,1000,10,1000,30

17807,8903,17806,1358,2698,328261,0,0,0,29

17808,8904,17809,1173,1358,298957,1000,1,1000,40

17809,8904,17808,1358,1173,760888,0,0,1000,29

17810,8905,17811,1443,1323,479500,0,1,1000,144

17811,8905,17810,1323,1443,197034,0,0,0,0

17812,8906,17813,2679,1415,728060,1000,1,1000,40

17813,8906,17812,1415,2679,53316,1000,1,1000,40

17814,8907,17815,1048,1302,734358,166,1,1000,6

17815,8907,17814,1302,1048,75422,1000,1,1,40

17816,8908,17817,2467,2726,1041308,0,4000,1000,30

17817,8908,17816,2726,2467,111306,0,0,0,0

17818,8909,17819,1358,1321,944813,0,0,1000,29

17819,8909,17818,1321,1358,17178,1000,1,1000,144

17820,8910,17821,1438,1093,832261,1,19,1000,40

17821,8910,17820,1093,1438,253630,1000,1,1,144

17822,8911,17823,1812,1358,11332,1000,1,1000,144

17823,8911,17822,1358,1812,960052,0,0,1000,29

17824,8912,17825,2619,649,757445,1000,1,1000,40

17825,8912,17824,649,2619,565436,0,0,0,0

17826,8913,17827,1132,1374,117662,5000,500,1000,40

17827,8913,17826,1374,1132,789394,3,101,1000,144

17828,8914,17829,2487,1324,85832,1000,1,1000,40

17829,8914,17828,1324,2487,831451,10000,10,1000,40

17830,8915,17831,2364,1319,259896,0,0,0,0

17831,8915,17830,1319,2364,548943,1000,1,1000,40

17832,8916,17833,1048,950,835753,166,1,1000,6

17833,8916,17832,950,1048,239447,0,10,1,144

17834,8917,17835,1374,907,410433,3,101,1000,144

17835,8917,17834,907,1374,326580,800,1,1000,144

17836,8918,17837,2502,2504,641737,420,42,1000,288

17837,8918,17836,2504,2502,508170,1000,2500,1000,40

17838,8919,17839,1443,2740,834280,0,1,1000,144

17839,8919,17838,2740,1443,133276,0,0,0,0

17840,8920,17841,1173,1895,755545,1000,1,1000,40

17841,8920,17840,1895,1173,509730,0,0,0,0

17842,8921,17843,746,1222,1078602,1000,1,1,144

17843,8921,17842,1222,746,214956,100,1,1000,144

17844,8922,17845,1121,2721,925948,99,1,0,144

17845,8922,17844,2721,1121,564142,0,0,0,0

17846,8923,17847,1453,2717,218935,1000,1,1000,144

17847,8923,17846,2717,1453,1037813,1000,1,1000,40

17848,8924,17849,1957,840,841611,0,0,0,0

17849,8924,17848,840,1957,69569,1000,1000,1000,144

17850,8925,17851,1957,1387,569663,0,0,0,0

17851,8925,17850,1387,1957,725809,0,4000,1000,30

17852,8926,17853,2708,792,128454,1000,1,0,20

17853,8926,17852,792,2708,832882,1000,10,1000,14

17854,8927,17855,1386,2034,819328,4,56,1000,144

17855,8927,17854,2034,1386,20449,849,488,1000,40

17856,8928,17857,1121,2687,508866,99,1,1000,144

17857,8928,17856,2687,1121,425012,0,10,1000,144

17858,8929,17859,1414,2724,803995,5000,3000,1000,288

17859,8929,17858,2724,1414,85448,0,0,0,0

17860,8930,17861,1179,1459,341584,1000,1,1000,144

17861,8930,17860,1459,1179,356811,1,100,1000,144

17862,8931,17863,1148,2679,179694,0,1000,1000,30

17863,8931,17862,2679,1148,670529,1000,1,1000,40

17864,8932,17865,1277,1835,69087,1000,1,1000,144

17865,8932,17864,1835,1277,1086297,1000,1,1000,144

17866,8933,17867,564,1835,423876,1000,1,1000,144

17867,8933,17866,1835,564,439326,1000,1,1000,144

17868,8934,17869,1425,2649,170125,1000,1,1000,40

17869,8934,17868,2649,1425,788107,0,0,0,0

17870,8935,17871,500,1835,760386,95,1,1000,14

17871,8935,17870,1835,500,165203,1000,1,0,144

17872,8936,17873,1207,1835,190947,53,1999,1000,30

17873,8936,17872,1835,1207,505464,1000,1,1000,144

17874,8937,17875,2652,1358,44568,1000,1,1000,144

17875,8937,17874,1358,2652,705877,0,0,1000,29

17876,8938,17877,1277,1835,295955,1000,1,1000,144

17877,8938,17876,1835,1277,739438,1000,1,1000,144

17878,8939,17879,2725,1421,525328,0,0,0,0

17879,8939,17878,1421,2725,215834,1,10,1000,40

17880,8940,17881,1453,2820,88720,1000,1,1000,144

17881,8940,17880,2820,1453,1046622,0,0,0,0

17882,8941,17883,1387,2727,1109541,120,1999,1000,30

17883,8941,17882,2727,1387,37806,1000,1,1000,40

17884,8942,17885,1405,1443,549209,1000,1,1000,144

17885,8942,17884,1443,1405,220082,0,1,1000,144

17886,8943,17887,2096,1439,253249,334,1,1000,40

17887,8943,17886,1439,2096,574085,1000,1,1000,40

17888,8944,17889,2487,1443,1093181,1000,1,1000,40

17889,8944,17888,1443,2487,87036,0,1,1000,144

17890,8945,17891,1455,2487,158532,0,1000,1000,9

17891,8945,17890,2487,1455,797557,1000,1,1000,40

17892,8946,17893,1374,2330,303834,3,101,0,144

17893,8946,17892,2330,1374,920019,350,1,1000,14

17894,8947,17895,1340,2330,121813,1000,1,0,144

17895,8947,17894,2330,1340,776875,350,1,1000,14

17896,8948,17897,1540,1148,751776,500,1,1000,14

17897,8948,17896,1148,1540,395638,0,1000,0,30

17898,8949,17899,1311,1450,493136,1000,1,1000,40

17899,8949,17898,1450,1311,671696,0,1000,1000,30

17900,8950,17901,2503,1450,306919,2000,275,1000,144

17901,8950,17900,1450,2503,918321,0,1000,1000,30

17902,8951,17903,1267,2518,556213,0,1000,1000,30

17903,8951,17902,2518,1267,296281,1000,15,1000,40

17904,8952,17905,1308,1030,17613,1001,1999,1000,30

17905,8952,17904,1030,1308,503965,25000,500,1000,10

17906,8953,17907,1267,1786,699936,0,1000,1000,30

17907,8953,17906,1786,1267,236350,0,0,0,0

17908,8954,17909,1267,1439,346923,0,1000,1000,30

17909,8954,17908,1439,1267,998758,1000,1,1000,40

17910,8955,17911,1301,1326,333586,0,1000,1000,30

17911,8955,17910,1326,1301,439744,1000,1,1000,40

17912,8956,17913,2678,1148,891541,1000,1,1000,40

17913,8956,17912,1148,2678,99219,0,1000,1000,30

17914,8957,17915,912,1310,476612,1000,1,1000,40

17915,8957,17914,1310,912,736220,0,1000,1000,30

17916,8958,17917,1180,1369,70202,1000,1,1000,144

17917,8958,17916,1369,1180,1231617,0,1000,1000,30

17918,8959,17919,1136,2606,355326,500,1999,1000,30

17919,8959,17918,2606,1136,687125,0,0,0,0

17920,8960,17921,2616,1207,991225,1000,1,1000,144

17921,8960,17920,1207,2616,30170,0,1000,1000,30

17922,8961,17923,1136,1929,310668,0,1000,1000,30

17923,8961,17922,1929,1136,254235,0,0,0,0

17924,8962,17925,1021,1389,162907,0,0,0,0

17925,8962,17924,1389,1021,831384,0,1000,1000,30

17926,8963,17927,2473,543,360640,0,1000,1000,30

17927,8963,17926,543,2473,802892,1,200,1000,7

17928,8964,17929,1023,2469,379823,1000,1,1000,144

17929,8964,17928,2469,1023,826979,0,1000,1000,30

17930,8965,17931,2470,432,244360,0,1000,0,30

17931,8965,17930,432,2470,636054,1000,10,1000,14

17932,8966,17933,2511,1164,269597,1000,1,1000,40

17933,8966,17932,1164,2511,678663,0,1000,1000,30

17934,8967,17935,1325,1313,36811,225,100,1000,30

17935,8967,17934,1313,1325,915385,0,1000,1000,30

17936,8968,17937,432,1164,317118,1000,10,1000,14

17937,8968,17936,1164,432,764481,0,1000,0,30

17938,8969,17939,1465,2467,117560,2000,100,1000,200

17939,8969,17938,2467,1465,1122436,0,4000,1000,30

17940,8970,17941,2447,2467,270034,250,500,1000,40

17941,8970,17940,2467,2447,695778,0,1000,1000,30

17942,8971,17943,2473,1319,928951,0,1000,1000,30

17943,8971,17942,1319,2473,8417,1000,1,1000,40

17944,8972,17945,2094,1299,1031098,0,0,1000,15

17945,8972,17944,1299,2094,19681,435,1999,1000,30
